TQ,FQ,TS,FS
234,669,0,0
224,678,0,1
32,12,644,215
228,675,0,0
32,49,635,187
25,19,669,190
27,42,634,200
22,16,655,210
241,660,1,1
28,52,616,207
21,15,670,197
28,14,645,216
212,647,35,9
22,16,647,218
22,21,683,177
37,45,640,181
28,15,662,198
19,16,637,231
14,18,653,218
20,16,658,209
22,17,649,215
25,16,649,213
219,645,33,6
24,18,657,204
218,682,2,1
20,19,673,191
228,671,3,1
222,681,0,0
25,23,655,200
30,44,640,189
25,36,654,188
17,18,665,203
216,650,26,11
31,52,624,196
16,17,659,211
15,18,638,232
23,12,673,195
24,50,634,195
29,41,644,189
17,18,652,216
