TQ,FQ,TS,FS
219,629,40,15
18,12,666,207
34,15,641,213
24,18,657,204
26,19,665,193
26,23,665,189
226,676,0,1
26,18,653,206
23,19,642,219
20,18,650,215
23,19,666,195
31,15,644,213
21,14,668,200
239,661,2,1
25,27,677,174
30,23,662,188
37,43,634,189
22,18,635,228
14,22,649,218
22,20,654,207
235,665,1,2
42,51,614,196
39,55,623,186
228,675,0,0
18,16,668,201
22,23,669,189
22,26,648,207
27,23,658,195
29,27,651,196
27,15,669,192
17,16,674,196
202,655,28,18
23,20,656,204
227,676,0,0
21,18,658,206
26,49,607,221
26,14,671,192
218,683,1,1
217,684,1,1
231,667,3,2
