TQ,FQ,TS,FS
233,669,0,1
18,14,664,207
247,656,0,0
25,17,658,203
42,57,627,177
36,54,634,179
25,15,661,202
24,22,649,208
37,46,615,205
234,667,1,1
36,48,637,182
229,628,31,15
20,15,667,201
27,20,643,213
31,67,637,168
44,51,634,174
28,18,659,198
248,653,0,2
231,670,1,1
31,46,628,198
34,53,613,203
45,53,612,193
43,58,620,182
26,19,656,202
19,17,667,200
36,53,639,175
23,27,647,206
31,22,659,191
25,27,651,200
34,47,637,185
21,16,674,192
25,22,661,195
215,643,33,12
38,52,624,189
24,19,657,203
36,57,599,211
26,16,669,192
34,60,624,185
23,17,668,195
19,19,651,214
