TQ,FQ,TS,FS
31,25,644,203
34,35,643,191
57,69,587,190
39,28,647,189
58,81,603,161
53,84,604,162
40,24,652,187
40,32,639,192
50,76,585,192
50,88,580,185
35,29,656,183
62,75,584,182
32,27,655,189
45,34,629,195
34,49,655,165
42,30,655,176
39,24,653,187
42,31,622,208
30,41,630,202
40,36,638,189
233,664,2,4
68,78,587,170
43,37,641,182
227,674,1,1
37,27,657,182
39,29,663,172
37,35,639,192
222,681,0,0
43,42,636,182
37,33,651,182
34,29,661,179
198,634,49,22
40,36,640,187
37,31,645,190
38,32,644,189
33,31,625,214
38,30,655,180
31,31,653,188
47,34,651,171
35,32,638,198
