TQ,FQ,TS,FS
24,16,653,210
23,14,664,202
38,48,608,209
39,51,624,189
22,19,665,197
34,57,631,181
25,13,663,202
38,43,628,194
40,46,615,202
41,58,610,194
38,46,639,180
29,17,642,215
21,16,666,200
28,15,648,212
38,68,636,161
28,20,665,190
45,47,630,181
39,46,607,211
31,54,617,201
23,23,651,206
25,13,653,212
30,21,644,208
33,22,656,192
39,56,619,189
40,54,630,179
36,47,645,175
229,674,0,0
41,57,624,181
23,21,657,202
35,52,632,184
25,18,672,188
28,26,657,192
25,22,654,202
32,16,660,195
25,19,657,202
27,21,635,220
29,19,666,189
35,66,618,184
37,48,637,181
36,50,620,197
