TQ,FQ,TS,FS
28,21,648,206
25,23,655,200
52,63,593,195
53,67,608,175
218,683,1,1
215,688,0,0
43,63,613,184
52,62,609,180
46,58,603,196
53,79,589,182
46,60,625,172
36,24,635,208
43,77,605,178
57,75,588,183
38,82,622,161
205,649,36,13
50,63,614,176
53,60,593,197
35,69,602,197
30,31,643,199
31,22,644,206
43,31,634,195
39,26,652,186
37,27,648,191
28,23,661,191
52,70,622,159
28,30,644,201
52,70,611,170
34,29,649,191
50,69,615,169
27,26,664,186
219,682,1,1
48,72,604,179
52,66,610,175
31,26,650,196
50,68,588,197
50,52,633,168
31,29,655,188
52,64,621,166
24,24,646,209
