TQ,FQ,TS,FS
33,24,645,201
34,29,649,191
62,69,587,185
39,29,646,189
216,679,5,3
56,84,604,159
43,24,652,184
55,67,604,177
241,658,3,1
232,663,5,3
55,77,608,163
61,78,581,183
217,677,5,4
48,33,630,192
45,106,598,154
202,646,39,16
56,75,602,170
64,71,582,186
48,81,590,184
41,37,637,188
58,78,588,179
51,29,636,187
47,39,639,178
63,82,593,165
218,680,4,1
57,79,613,154
37,33,641,192
221,681,0,1
61,82,596,164
36,31,653,183
34,28,662,179
38,36,647,182
43,36,640,184
55,78,598,172
43,31,645,184
54,74,582,193
41,31,654,177
48,84,600,171
46,34,651,172
32,32,638,201
