TQ,FQ,TS,FS
30,18,651,204
19,23,655,206
50,59,597,197
35,23,652,193
56,69,615,163
215,688,0,0
226,676,0,1
232,671,0,0
35,24,637,207
32,26,642,203
47,60,625,171
35,24,635,209
25,23,659,196
37,30,633,203
33,34,670,166
218,685,0,0
34,21,656,192
50,58,595,200
232,671,0,0
229,674,0,0
33,19,647,204
44,23,642,194
54,66,612,171
36,25,650,192
44,60,624,175
192,649,43,19
29,26,648,200
221,681,0,1
34,35,643,191
219,684,0,0
26,21,669,187
33,27,656,187
33,30,646,194
36,25,651,191
32,26,650,195
46,62,594,201
36,21,664,182
45,79,605,174
216,685,0,2
230,667,3,3
