TQ,FQ,TS,FS
20,12,657,214
13,11,667,212
247,655,1,0
28,44,631,200
219,683,1,0
25,19,669,190
21,15,661,206
18,16,655,214
28,46,615,214
28,53,615,207
22,17,668,196
27,14,645,217
212,646,36,9
32,46,617,208
28,55,649,171
207,660,25,11
23,17,660,203
28,44,609,222
21,48,623,211
17,17,657,212
28,45,621,209
24,17,648,214
29,17,661,196
22,17,658,206
202,653,31,17
211,691,1,0
27,45,629,202
25,19,662,197
20,24,654,205
27,44,640,192
17,13,677,196
19,19,664,201
216,650,26,11
227,676,0,0
227,675,1,0
25,46,610,222
22,13,672,196
14,17,667,205
28,40,645,190
16,18,652,217
