TQ,FQ,TS,FS
35,25,644,199
54,82,596,171
50,32,624,197
42,31,644,186
65,80,604,154
57,85,603,158
57,77,599,170
56,70,601,176
45,32,629,197
39,33,635,196
39,34,651,179
45,34,625,199
219,679,3,2
51,38,625,189
34,50,654,165
59,78,607,159
43,25,652,183
69,74,579,181
36,38,633,196
39,41,633,190
43,27,639,194
50,30,635,188
47,45,633,178
46,37,638,182
40,33,651,179
38,34,658,173
39,40,634,190
47,38,643,175
47,42,636,178
56,89,595,163
38,33,657,175
41,41,642,179
58,91,585,169
55,82,594,172
40,31,645,187
57,81,575,190
58,70,615,160
33,35,649,186
60,80,605,158
34,34,636,199
