TQ,FQ,TS,FS
33,24,645,201
49,75,603,176
62,71,585,185
52,79,596,176
66,79,605,153
41,34,654,174
57,75,601,170
38,31,640,194
58,73,588,184
55,86,582,180
36,31,654,182
61,78,581,183
35,27,655,186
49,37,626,191
45,106,598,154
60,67,618,158
56,75,602,170
64,71,582,186
232,670,1,0
56,76,598,173
41,27,639,196
51,29,636,187
47,39,639,178
226,673,2,2
37,27,657,182
37,30,662,174
37,38,636,192
47,35,646,175
45,44,634,180
37,32,652,182
212,685,5,1
38,36,647,182
226,674,2,1
55,78,598,172
43,31,645,184
245,653,3,2
42,31,654,176
48,84,600,171
59,74,611,159
32,32,638,201
