TQ,FQ,TS,FS
32,23,646,202
30,28,650,195
44,23,633,203
46,77,598,182
41,29,655,178
38,36,652,177
38,24,652,189
34,31,640,198
38,28,633,204
52,85,583,183
34,30,655,184
224,611,48,20
28,25,657,193
240,659,4,0
32,47,657,167
58,70,615,160
50,70,607,176
43,26,627,207
33,38,633,199
229,671,3,0
55,74,592,182
62,73,592,176
225,678,0,0
40,34,641,188
34,26,658,185
34,32,660,177
32,33,641,197
54,81,600,168
54,79,599,171
46,80,604,173
30,27,663,183
32,34,649,188
35,36,640,192
47,75,601,180
36,30,646,191
247,655,1,0
38,30,655,180
42,81,603,177
42,35,650,176
30,32,638,203
