TQ,FQ,TS,FS
30,24,645,204
31,34,644,194
42,22,634,205
44,75,600,184
52,74,610,167
51,80,608,164
47,74,602,180
232,669,2,0
44,76,585,198
27,30,638,208
33,28,657,185
42,27,632,202
27,26,656,194
40,34,629,200
41,97,607,158
40,30,655,178
215,628,49,11
53,70,583,197
27,38,633,205
37,33,641,192
219,616,50,18
42,28,637,196
40,37,641,185
40,37,638,188
51,75,609,168
192,642,50,19
32,34,640,197
222,681,0,0
224,678,0,1
35,32,652,184
30,27,663,183
30,36,647,190
35,35,641,192
33,30,646,194
31,31,645,196
39,66,590,208
35,31,654,183
27,30,654,192
42,33,652,176
31,31,639,202
