TQ,FQ,TS,FS
135,181,488,99
129,204,474,96
130,144,512,117
129,174,501,99
122,174,510,97
119,186,502,96
153,270,406,74
150,206,465,82
172,273,388,70
123,154,514,112
109,159,526,109
158,231,428,86
148,239,443,73
124,170,493,116
111,203,501,88
141,233,452,77
140,245,432,86
160,232,421,90
142,177,494,90
148,258,416,81
149,235,431,88
173,254,411,65
148,203,475,77
116,168,507,112
128,177,507,91
78,110,582,133
127,186,488,102
147,239,442,75
129,186,492,96
148,239,445,71
137,219,471,76
105,144,539,115
127,175,501,100
165,272,404,62
137,217,459,90
170,283,373,77
145,224,461,73
131,193,491,88
120,156,529,98
137,199,471,96
