TQ,FQ,TS,FS
106,126,543,128
143,229,449,82
157,214,442,90
146,241,434,82
124,232,452,95
114,160,528,101
135,211,465,92
148,254,417,84
136,186,475,106
142,294,374,93
133,205,480,85
145,229,430,99
118,171,511,103
92,101,562,148
130,246,458,69
125,217,468,93
141,239,438,85
125,137,516,125
144,230,441,88
134,189,485,95
172,300,366,65
198,422,243,40
145,220,458,80
115,237,438,113
167,335,349,52
147,292,400,64
162,284,390,67
111,178,503,111
117,130,548,108
133,182,502,86
97,90,600,116
143,227,456,77
115,164,512,112
132,201,475,95
145,260,416,82
152,222,434,95
147,231,454,71
151,297,387,68
149,266,419,69
121,174,496,112
