TQ,FQ,TS,FS
174,310,359,60
93,129,549,132
168,215,441,79
106,171,504,122
135,232,452,84
155,284,404,60
153,245,431,74
133,224,447,99
143,201,460,99
113,153,515,122
151,277,408,67
168,274,385,76
87,114,568,134
158,291,372,82
115,231,473,84
118,181,504,100
149,264,413,77
154,189,464,96
154,267,404,78
123,193,481,106
158,247,419,79
130,148,517,108
138,189,489,87
121,225,450,107
124,233,451,95
114,150,542,97
145,238,436,84
146,281,400,76
156,258,420,69
135,240,444,84
129,197,493,84
168,319,364,52
155,254,422,72
145,285,391,82
119,169,507,108
201,362,294,46
129,230,455,89
122,173,511,97
146,255,430,72
173,310,360,60
