TQ,FQ,TS,FS
146,228,441,88
134,187,491,91
139,195,461,108
134,219,456,94
124,186,498,95
140,223,465,75
120,165,511,107
157,253,418,75
97,100,561,145
100,143,525,135
123,199,486,95
158,251,408,86
121,169,513,100
186,359,304,54
128,257,447,71
123,189,496,95
142,242,435,84
142,188,465,108
153,286,385,79
107,134,540,122
150,219,447,87
182,275,390,56
118,178,500,107
119,219,456,109
137,186,498,82
102,167,525,109
139,207,467,90
137,214,467,85
121,194,484,104
99,115,569,120
157,243,447,56
163,310,373,57
179,373,303,48
115,136,540,112
117,165,511,110
130,152,504,117
119,152,533,99
119,174,510,100
132,204,481,86
140,197,473,93
