TQ,FQ,TS,FS
135,215,454,99
151,301,377,74
186,290,366,61
80,104,571,148
143,255,429,76
117,175,513,98
95,92,584,132
120,187,484,112
101,108,553,141
134,234,434,101
113,168,517,105
165,282,377,79
111,216,466,110
141,204,459,99
80,106,598,119
120,204,481,98
125,175,502,101
113,125,528,137
100,123,548,132
133,195,479,96
157,219,447,80
164,251,414,74
116,125,553,109
112,190,485,116
130,213,471,89
148,280,412,63
125,185,489,104
149,250,431,73
154,263,415,71
164,318,366,55
119,189,501,94
176,352,331,44
137,205,471,90
118,183,493,109
132,227,449,95
145,192,464,102
68,86,599,150
114,121,563,105
150,276,409,68
164,311,359,69
