TQ,FQ,TS,FS
156,262,407,78
121,216,462,104
155,194,462,92
175,345,330,53
100,156,528,119
165,341,347,50
121,180,496,106
130,224,447,102
146,264,397,96
137,198,470,98
155,260,425,63
141,205,454,103
95,164,518,126
181,356,307,59
102,165,539,97
164,377,308,54
165,273,404,61
157,241,412,93
133,240,431,99
164,324,350,65
159,267,399,78
159,190,475,79
160,313,365,65
139,250,425,89
117,215,469,102
151,325,367,60
132,215,459,97
167,319,362,55
155,310,368,70
118,190,494,101
125,178,512,88
136,224,459,84
140,237,439,87
95,115,561,132
133,216,460,94
158,268,388,89
129,223,462,89
127,179,505,92
133,253,432,85
163,298,372,70
