TQ,FQ,TS,FS
153,232,437,81
161,322,356,64
160,250,406,87
130,197,478,98
133,215,469,86
157,268,420,58
129,192,484,98
114,153,518,118
166,241,420,76
152,280,388,83
158,302,383,60
201,351,308,43
132,185,497,89
112,145,518,128
112,210,494,87
125,186,499,93
162,299,378,64
165,232,421,85
117,141,530,115
140,214,460,89
156,250,416,81
154,201,464,84
97,119,559,128
129,218,457,99
134,193,491,85
138,250,442,73
115,163,511,114
157,262,419,65
128,187,491,97
94,114,570,125
127,193,497,86
141,243,440,79
155,297,379,72
159,212,464,68
108,178,498,119
141,209,447,106
160,288,397,58
151,237,447,68
133,200,485,85
97,133,537,136
