TQ,FQ,TS,FS
159,270,399,75
125,197,481,100
132,143,513,115
157,246,429,71
145,247,437,74
132,203,485,83
134,182,494,93
158,252,419,74
126,159,502,116
132,206,462,103
115,161,524,103
114,140,519,130
160,251,431,61
139,216,447,101
113,187,517,86
143,249,436,75
153,261,416,73
146,177,476,104
149,216,455,83
167,315,359,62
124,175,491,113
161,229,436,77
91,100,578,134
121,171,504,107
119,162,522,100
135,261,431,76
104,108,566,125
141,215,466,81
176,332,346,49
119,182,502,100
113,162,528,100
150,232,451,70
96,129,547,131
161,210,466,66
127,200,476,100
160,232,424,87
87,98,587,131
147,242,442,72
102,132,553,116
141,225,445,92
