TQ,FQ,TS,FS
95,132,537,139
147,261,417,78
152,188,468,95
110,166,509,118
150,303,381,69
166,344,344,49
143,211,465,84
169,350,321,63
126,137,524,116
141,226,442,94
135,241,444,83
164,243,416,80
122,209,473,99
160,270,393,80
144,318,386,55
120,211,474,98
155,269,408,71
173,254,399,77
142,265,406,90
116,141,533,113
145,209,457,92
158,240,425,80
151,246,432,74
140,285,390,88
151,303,381,68
127,195,497,84
109,171,503,120
102,132,549,120
118,157,521,107
106,151,533,113
96,126,564,117
140,241,442,80
179,404,272,48
155,301,375,72
125,212,464,102
172,292,364,75
138,252,433,80
118,151,533,101
175,366,319,43
187,398,272,46
