TQ,FQ,TS,FS
150,210,459,84
137,168,510,88
206,344,312,41
111,138,537,117
134,226,458,85
155,223,465,60
133,180,496,94
150,278,393,82
161,243,418,81
164,322,346,71
155,260,425,63
180,333,326,64
128,192,490,93
180,333,330,60
113,216,488,86
148,279,406,70
160,308,369,66
193,293,360,57
152,210,461,80
141,247,427,88
158,228,438,79
155,229,436,83
153,228,450,72
109,162,513,119
139,207,477,80
108,183,509,103
153,253,421,76
145,242,439,77
173,311,367,52
168,322,362,51
149,221,469,64
117,162,521,103
124,172,504,103
114,138,538,113
124,196,480,103
159,232,424,88
131,179,506,87
144,218,466,75
138,194,491,80
166,290,380,67
