TQ,FQ,TS,FS
344,180,489,325
317,137,541,361
382,201,455,274
498,354,321,177
583,510,174,101
339,175,513,349
266,104,572,410
437,305,366,234
421,279,382,240
394,271,397,274
372,196,489,313
471,276,383,188
249,115,567,433
468,318,345,195
198,87,617,506
379,208,477,306
428,276,401,249
412,229,424,241
370,199,472,301
492,355,319,182
558,457,209,108
318,161,504,347
505,326,352,173
344,227,448,331
384,188,496,300
191,97,595,501
518,357,317,156
425,313,368,256
507,339,339,171
462,310,374,222
414,229,461,276
528,361,322,155
379,186,490,297
551,364,312,125
414,237,439,262
245,128,528,411
240,78,607,445
410,220,464,274
440,294,391,245
441,293,377,229
