TQ,FQ,TS,FS
406,327,342,263
491,395,283,187
535,448,208,121
313,239,436,362
501,428,256,183
247,198,490,441
312,234,442,364
438,362,309,233
345,283,378,316
149,104,564,519
186,121,564,499
290,207,452,369
212,137,545,470
485,408,255,178
303,209,495,401
330,242,443,355
420,320,357,257
459,411,242,194
490,423,248,181
438,349,325,236
529,447,219,137
210,148,517,455
420,278,400,258
499,432,243,176
346,260,424,338
563,453,239,129
276,187,487,398
251,187,494,430
348,273,405,330
307,224,460,377
523,374,316,167
315,240,443,368
465,330,346,211
443,344,332,233
487,416,260,189
415,312,344,241
334,275,410,351
374,261,423,310
463,399,286,222
200,143,527,470
