TQ,FQ,TS,FS
465,284,385,204
414,255,423,264
527,291,365,129
415,223,452,260
388,207,477,296
365,168,520,323
441,239,437,235
413,226,445,258
450,238,423,211
322,199,469,346
381,182,503,304
400,207,452,259
256,114,568,426
450,267,396,213
457,237,467,247
468,264,421,217
465,285,392,212
352,159,494,301
377,191,480,294
389,220,454,285
405,199,467,261
391,149,516,274
475,220,458,203
270,167,508,405
446,274,410,238
455,274,418,237
401,219,455,273
481,324,357,200
441,235,443,237
433,218,466,251
482,242,448,208
450,223,460,233
334,142,534,342
486,352,324,190
441,247,429,235
479,297,359,177
515,329,356,170
392,197,487,292
535,357,328,150
505,333,337,165
