TQ,FQ,TS,FS
442,309,360,227
303,137,541,375
443,250,406,213
416,250,425,259
391,229,455,293
424,231,457,264
311,190,486,365
437,308,363,234
454,292,369,207
311,196,472,357
447,268,417,238
348,195,464,311
383,190,492,299
391,247,416,272
425,253,451,279
357,170,515,328
347,180,497,330
301,113,540,352
392,248,423,279
311,181,493,363
377,220,446,289
387,201,464,278
449,299,379,229
469,323,352,206
398,193,491,286
407,251,441,285
247,147,527,427
346,206,475,335
334,196,482,344
425,249,435,259
432,295,395,258
407,209,474,276
374,208,468,302
436,219,457,240
363,193,483,313
293,146,510,363
401,215,470,284
512,360,324,172
428,211,474,257
514,316,354,156
