TQ,FQ,TS,FS
228,139,530,441
409,336,342,269
198,124,532,458
336,239,436,339
259,160,524,425
242,161,527,446
273,235,441,403
161,93,578,510
495,488,173,166
553,512,156,115
563,442,243,122
304,218,441,355
217,150,532,465
396,326,337,267
320,215,489,384
320,249,436,365
362,289,388,315
108,52,601,545
482,379,292,189
308,243,431,366
342,241,425,324
108,50,615,557
451,382,296,227
427,372,303,248
412,357,327,272
348,251,441,344
223,148,526,451
361,317,364,320
210,116,562,468
300,191,493,384
459,373,317,231
208,95,588,475
364,270,406,312
423,335,341,253
278,154,522,398
418,309,347,238
434,362,323,251
332,236,448,352
243,150,535,442
351,308,362,319
