TQ,FQ,TS,FS
191,93,576,478
226,154,524,452
296,232,424,360
271,246,429,404
328,241,443,356
180,109,579,508
333,288,388,343
263,184,487,408
388,299,362,273
394,314,354,274
383,264,421,302
286,189,470,373
358,285,397,324
366,355,308,297
403,331,373,301
249,166,519,436
305,245,432,372
246,182,471,407
569,523,148,102
330,270,404,344
324,250,416,342
361,248,417,304
307,228,450,371
418,384,291,257
278,178,506,406
227,157,535,465
197,160,514,477
567,523,158,114
563,512,166,115
361,269,415,323
181,102,588,509
455,381,302,228
585,539,137,91
177,137,539,499
275,176,500,401
394,296,360,262
403,318,367,282
341,248,436,343
361,289,396,324
195,134,536,475
