TQ,FQ,TS,FS
410,239,430,259
297,129,549,381
401,195,461,255
426,270,405,249
456,264,420,228
523,326,362,165
430,278,398,246
458,293,378,213
329,152,509,332
394,220,448,274
306,128,557,379
222,71,588,437
404,238,444,278
354,157,506,309
423,220,484,281
515,358,327,170
468,299,378,209
344,155,498,309
336,178,493,335
453,263,411,221
441,257,409,225
502,278,387,163
468,245,433,210
394,263,412,281
439,244,440,245
510,303,389,182
399,202,472,275
419,227,454,262
410,221,457,268
508,293,391,176
448,295,395,242
492,277,406,191
317,141,535,359
412,248,428,264
417,237,439,259
340,198,458,316
446,274,411,239
461,281,403,223
486,282,403,199
201,112,558,469
