TQ,FQ,TS,FS
367,171,498,302
347,149,529,331
512,304,352,144
386,172,503,289
450,234,450,234
405,159,529,283
376,195,481,300
413,214,457,258
493,276,385,168
457,291,377,211
421,201,484,264
372,173,486,287
507,308,374,175
451,298,365,212
443,243,461,261
432,197,488,253
412,210,467,265
422,237,416,231
477,262,409,194
431,206,468,243
464,264,402,202
451,249,416,214
457,219,459,221
327,152,523,348
373,157,527,311
424,226,466,268
436,216,458,238
377,160,521,304
434,210,468,244
400,185,499,284
472,262,428,218
342,152,531,341
418,218,458,258
468,241,435,208
251,104,572,425
468,267,389,188
411,191,494,274
417,205,479,267
583,371,314,102
330,165,505,340
