TQ,FQ,TS,FS
468,258,411,201
376,202,476,302
405,182,474,251
349,166,509,326
231,92,592,453
491,300,388,197
426,230,446,250
414,231,440,257
329,140,521,332
352,216,452,316
429,282,403,256
450,310,349,209
387,218,464,295
261,128,535,402
575,360,344,129
564,437,248,121
410,268,409,267
311,159,494,342
468,310,361,203
249,112,562,425
417,233,433,249
398,208,457,267
545,371,307,133
327,204,471,348
275,146,538,409
406,208,484,286
502,317,357,172
206,91,590,475
469,302,376,209
407,210,474,277
456,266,424,234
456,219,464,227
297,158,518,379
333,207,469,343
253,115,561,423
310,189,467,346
366,183,502,319
468,277,407,216
418,248,437,267
423,288,382,247
