TQ,FQ,TS,FS
467,250,419,202
412,187,491,266
364,144,512,292
445,259,416,230
409,228,456,275
416,181,507,272
469,257,419,207
509,307,364,162
276,95,566,385
377,214,454,291
324,118,567,361
410,176,483,249
415,204,478,267
413,224,439,250
443,234,470,261
417,214,471,268
463,258,419,214
427,196,457,226
452,246,425,219
474,286,388,200
350,149,517,316
416,192,473,249
476,243,435,202
364,187,488,311
569,352,332,115
542,337,355,150
419,209,465,255
429,244,437,252
458,255,423,220
565,335,349,119
506,264,426,184
427,217,466,256
385,196,480,291
582,359,317,94
513,303,373,163
408,223,433,248
495,268,417,190
383,164,520,301
428,187,498,257
348,175,495,322
