TQ,FQ,TS,FS
358,200,469,311
421,179,499,257
329,147,509,327
448,274,401,227
409,172,512,275
442,225,463,246
385,231,445,291
404,200,471,267
417,223,438,244
439,311,357,229
349,198,487,336
331,167,492,328
443,251,431,239
391,260,403,272
518,323,381,186
349,164,521,336
468,301,376,209
460,223,430,193
362,202,469,309
360,182,492,314
386,190,476,280
514,308,357,151
480,253,425,198
385,224,451,290
471,256,428,213
259,114,578,433
356,163,511,318
517,351,330,164
336,147,531,342
277,88,596,407
438,211,479,252
502,304,379,181
505,351,325,171
490,284,392,186
327,169,507,349
425,227,429,231
437,226,459,248
361,189,495,323
483,334,351,202
501,315,355,169
