TQ,FQ,TS,FS
474,301,368,195
462,247,431,216
523,324,332,133
364,213,462,311
341,148,536,343
428,239,449,260
354,161,515,322
518,402,269,153
413,240,421,248
367,215,453,301
375,231,454,310
278,124,535,381
442,256,426,240
306,142,521,357
400,222,482,304
398,208,477,287
316,146,531,361
384,209,444,269
256,121,550,415
413,215,459,261
339,197,469,327
360,166,499,305
562,357,321,116
479,368,307,196
472,278,406,212
254,124,568,438
353,163,511,321
467,287,394,214
518,320,358,160
439,214,470,245
427,207,483,263
445,215,468,238
409,223,453,267
431,240,436,245
277,147,529,399
319,156,500,337
479,307,378,206
498,336,348,186
507,347,338,178
348,227,443,322
