TQ,FQ,TS,FS
433,304,365,236
272,170,508,406
403,241,415,253
403,282,393,272
387,297,387,297
460,272,416,228
254,173,503,422
293,196,475,378
420,262,399,241
390,284,384,278
432,265,420,253
321,184,475,338
304,182,500,378
533,478,185,130
397,268,436,307
442,279,406,243
412,268,409,265
343,243,410,310
416,270,401,255
424,322,352,250
243,140,526,423
398,267,398,267
638,511,167,40
396,282,393,279
400,238,446,284
464,287,405,228
199,167,507,475
418,275,406,263
563,484,194,115
414,281,403,270
561,477,213,129
446,341,342,237
446,337,339,230
464,313,363,212
250,164,512,426
404,268,388,252
436,282,403,249
408,275,409,276
423,303,382,262
411,249,421,259
