TQ,FQ,TS,FS
438,314,355,231
504,327,351,174
252,158,498,404
437,316,359,238
230,161,523,454
641,608,80,47
464,328,348,212
463,330,341,208
338,212,449,323
260,241,427,408
361,233,452,324
243,175,484,416
649,599,83,33
604,603,60,59
351,240,464,353
406,346,339,279
148,65,612,529
253,158,495,400
462,337,334,209
451,340,334,223
334,235,431,332
448,318,347,217
372,233,445,306
435,347,328,240
351,227,457,333
455,338,354,237
440,332,342,234
425,333,348,256
289,182,496,389
440,331,353,244
503,343,347,187
455,346,337,228
325,225,451,351
306,219,457,370
434,315,361,242
283,209,447,373
461,343,342,224
476,333,351,208
415,357,328,270
453,334,336,217
