TQ,FQ,TS,FS
259,182,487,410
331,254,424,347
322,255,401,334
347,250,425,328
415,339,345,269
331,233,455,357
219,160,516,457
331,255,416,340
372,265,396,289
257,203,465,411
417,281,404,268
382,336,323,277
382,302,380,300
302,242,421,361
423,335,369,281
533,493,192,152
468,413,264,209
296,223,430,357
297,231,440,374
109,44,630,565
338,271,395,328
476,436,229,189
172,88,590,506
343,285,390,332
354,254,430,330
326,266,426,366
320,289,385,354
482,447,234,199
329,200,478,349
362,242,442,322
484,399,291,206
225,114,569,458
383,282,394,293
293,207,469,383
456,329,347,220
352,220,436,304
251,149,536,434
310,250,434,374
387,273,412,298
331,265,405,339
