TQ,FQ,TS,FS
233,78,591,436
528,424,254,150
466,281,375,190
377,247,428,298
479,287,397,205
308,144,544,380
439,231,445,237
494,283,388,177
393,262,399,268
379,243,425,289
289,167,518,396
422,236,423,237
490,282,400,192
509,302,361,154
471,260,444,233
463,266,419,222
499,355,322,178
286,121,532,367
485,379,292,186
485,298,376,189
384,200,466,282
454,231,434,211
550,336,342,128
421,295,380,254
275,95,589,409
395,201,491,297
444,240,434,230
522,367,314,159
353,179,499,325
456,236,448,228
296,119,571,394
364,148,535,319
373,177,499,303
468,304,372,208
393,226,450,283
369,216,440,287
356,157,528,329
436,233,451,248
362,190,495,323
366,170,500,304
