TQ,FQ,TS,FS
507,333,336,162
540,341,337,138
480,276,380,176
397,274,401,278
494,360,324,190
560,334,354,128
311,158,518,365
387,220,451,284
478,260,401,183
365,188,480,303
472,267,418,213
452,260,399,207
508,283,399,174
400,242,421,263
552,352,352,152
283,148,537,402
373,189,488,304
387,184,469,266
519,339,332,152
508,331,343,166
449,268,398,217
425,230,435,240
402,190,488,276
484,335,340,191
498,276,408,186
353,213,479,339
440,261,413,234
263,109,572,418
401,213,465,277
420,241,443,264
383,181,509,307
435,228,455,248
460,331,345,216
548,351,325,128
345,186,490,331
424,253,403,232
511,321,364,174
260,116,568,424
468,264,421,217
373,202,468,297
