TQ,FQ,TS,FS
359,166,503,310
362,197,481,316
435,217,439,221
335,153,522,340
479,279,405,205
333,114,574,355
531,336,340,145
333,197,474,338
378,157,504,283
488,314,354,180
411,174,511,274
445,258,401,214
368,195,487,314
462,264,399,201
500,280,424,204
429,241,444,256
507,301,376,170
326,143,510,327
434,261,410,237
393,195,479,281
456,261,405,210
450,236,429,215
340,137,541,338
247,110,565,428
478,311,373,206
374,164,528,318
495,327,347,179
453,267,414,228
357,142,536,321
426,212,472,258
505,226,464,185
483,238,445,200
298,133,543,378
438,284,392,238
510,347,329,166
306,138,518,350
395,221,464,290
450,207,477,234
446,252,433,239
448,282,388,222
