TQ,FQ,TS,FS
433,255,414,236
297,93,585,381
404,212,444,252
346,170,505,329
458,246,438,226
512,295,393,176
496,277,399,180
334,173,498,337
434,255,406,227
422,301,367,246
474,261,424,211
518,350,309,141
308,143,539,374
415,260,403,248
467,266,438,237
341,175,510,344
379,227,450,298
492,274,379,161
432,238,433,239
444,264,410,230
446,250,416,220
382,168,497,283
373,187,491,305
453,313,362,222
428,223,461,256
495,324,368,197
436,246,428,238
364,184,497,317
519,390,288,159
316,126,558,368
569,394,296,121
544,354,329,139
488,366,310,188
468,266,410,208
266,119,557,410
422,252,404,234
488,229,456,197
435,250,434,249
482,310,375,203
404,206,464,266
