TQ,FQ,TS,FS
118,162,507,116
130,246,432,95
141,172,484,106
157,282,393,71
121,199,485,98
123,230,458,92
135,189,487,92
129,179,492,103
133,182,479,109
133,181,487,102
154,331,354,64
155,249,410,89
88,124,558,133
132,170,493,108
101,185,519,98
105,168,517,113
193,376,301,33
107,168,485,143
123,226,445,109
153,277,397,76
109,143,523,128
137,181,484,101
120,208,470,105
174,372,303,54
175,402,282,44
103,197,495,108
119,157,517,110
129,253,428,93
137,226,452,88
143,260,424,76
130,184,506,83
140,201,482,80
121,193,483,106
155,313,363,72
151,266,410,76
164,248,408,83
90,137,548,128
162,351,333,57
133,248,437,85
107,168,502,126
