TQ,FQ,TS,FS
101,129,540,133
112,148,530,113
132,165,491,115
115,159,516,113
124,255,429,95
84,99,589,131
138,250,426,89
192,483,188,40
115,114,547,127
143,188,480,92
116,150,535,102
109,127,532,135
152,303,379,69
130,200,463,110
140,386,318,59
108,164,521,110
122,196,481,104
124,151,502,126
156,258,413,76
102,117,557,127
119,165,501,118
143,239,426,95
118,160,518,107
157,334,341,71
131,219,465,88
92,141,551,119
154,277,397,75
89,126,555,133
157,311,367,68
144,250,434,75
95,120,570,118
146,296,387,74
94,121,555,133
135,261,415,92
96,115,561,131
99,134,522,148
122,203,482,96
92,120,564,127
106,171,514,112
136,274,396,97
