TQ,FQ,TS,FS
568,441,228,101
589,443,235,89
525,419,237,131
571,438,237,104
563,458,226,121
603,453,235,85
39,14,662,637
556,452,219,115
564,441,220,97
568,431,237,100
591,456,229,94
569,457,202,90
567,462,220,115
556,434,229,107
592,490,214,112
577,420,265,108
557,449,228,120
558,442,211,95
554,428,243,117
590,437,237,84
585,440,226,81
567,440,225,98
563,458,220,115
553,450,225,122
583,454,230,101
577,447,245,115
590,445,229,84
595,446,235,86
616,456,222,62
593,447,237,91
578,444,246,112
595,442,241,88
547,458,218,129
593,455,221,83
559,443,233,117
538,438,218,118
592,436,249,93
609,454,230,75
33,17,668,652
556,437,233,114
