TQ,FQ,TS,FS
110,34,635,559
563,383,295,115
504,351,305,152
536,384,291,139
529,397,287,155
131,38,650,557
570,395,281,106
537,396,275,134
531,376,285,130
540,373,295,128
573,421,264,112
556,400,259,103
521,407,275,161
110,33,630,553
107,54,650,597
552,363,322,133
549,405,272,128
553,385,268,100
103,32,639,568
559,383,291,115
115,51,615,551
562,393,272,103
545,407,271,133
535,385,290,140
549,389,295,135
540,397,295,152
563,381,293,111
534,370,311,147
573,388,290,105
557,383,301,127
555,388,302,135
561,382,301,122
533,400,276,143
555,415,261,121
545,391,285,131
517,384,272,139
559,380,305,126
107,31,653,577
525,383,302,160
523,386,284,147
