TQ,FQ,TS,FS
509,290,379,160
447,302,376,231
431,274,382,225
455,292,383,220
458,309,375,226
486,302,386,202
469,297,379,207
471,287,384,200
111,48,613,550
477,287,381,191
485,323,362,200
482,301,358,177
465,312,370,217
463,303,360,200
467,325,379,237
468,280,405,217
478,323,354,199
488,279,374,165
451,275,396,220
485,294,380,189
511,310,356,155
468,304,361,197
493,304,374,185
445,297,378,230
488,305,379,196
114,51,641,578
476,303,371,198
461,284,397,220
497,306,372,181
471,307,377,213
480,292,398,210
475,298,385,208
487,316,360,189
502,344,332,174
107,40,636,569
446,300,356,210
507,286,399,178
485,302,382,199
477,294,391,208
447,301,369,223
