TQ,FQ,TS,FS
625,515,154,44
85,28,650,593
111,23,633,545
72,20,655,603
616,526,158,68
622,533,155,66
83,17,659,593
605,531,140,66
598,501,160,63
611,508,160,57
68,18,667,617
602,531,128,57
614,532,150,68
616,517,146,47
99,23,681,605
609,510,175,76
601,530,147,76
110,24,629,543
624,514,157,47
636,504,170,38
626,524,142,40
634,529,136,31
44,20,658,634
617,526,149,58
633,524,160,51
630,531,161,62
632,516,158,42
616,512,169,65
620,525,153,58
113,16,668,571
623,531,159,67
90,20,663,593
81,20,656,595
643,533,143,33
50,30,646,626
122,21,635,534
614,525,160,71
630,527,157,54
117,15,670,568
78,11,659,592
