TQ,FQ,TS,FS
352,99,570,317
466,252,426,212
386,166,490,270
362,143,532,313
432,212,472,252
496,298,390,192
363,110,566,313
393,191,480,278
376,188,473,285
425,204,464,243
387,197,488,298
382,213,446,277
421,199,483,261
442,221,442,221
527,322,382,177
436,259,426,249
412,217,460,265
434,191,462,219
466,266,405,205
598,444,230,76
485,210,456,181
505,270,395,160
516,319,359,162
382,232,443,293
397,185,499,287
594,425,267,98
345,99,575,329
465,255,426,216
393,129,549,285
429,190,494,255
445,186,504,245
452,202,481,231
451,283,393,225
428,177,499,248
486,306,370,190
417,210,446,239
445,205,480,240
425,190,494,259
412,188,497,273
380,192,478,290
