TQ,FQ,TS,FS
479,242,427,190
433,242,436,245
394,219,437,262
164,63,612,511
470,295,389,214
435,266,422,253
451,257,419,225
443,250,421,228
415,251,410,246
441,246,422,227
445,267,418,240
448,254,405,211
215,93,589,467
427,243,420,236
433,260,444,271
421,239,446,264
466,267,410,211
477,283,370,176
475,264,407,196
462,242,432,212
483,259,407,183
453,268,397,212
493,320,358,185
417,247,428,258
488,307,377,196
438,251,441,254
444,260,414,230
439,244,437,242
482,296,382,196
435,269,415,249
452,259,431,238
459,243,440,224
486,313,363,190
445,252,424,231
406,249,427,270
437,274,382,219
491,285,400,194
183,77,607,501
439,252,433,246
408,251,419,262
