TQ,FQ,TS,FS
346,150,519,323
313,126,552,365
268,107,549,388
489,299,376,186
354,180,504,330
333,110,578,355
561,386,290,115
352,209,462,319
291,136,525,370
263,92,576,405
254,105,580,431
322,118,541,337
371,193,489,311
346,181,482,317
334,127,577,370
499,313,372,186
482,331,346,195
268,97,556,385
320,122,549,351
573,375,299,101
371,121,545,295
306,117,548,359
297,116,562,381
297,162,513,378
418,208,476,266
321,146,546,371
492,303,371,182
486,321,360,195
501,322,356,177
490,293,391,194
490,311,379,200
367,179,504,316
437,308,368,239
323,137,539,353
311,162,514,365
299,109,547,357
541,349,336,144
492,302,382,192
483,305,380,202
517,380,290,153
