TQ,FQ,TS,FS
481,198,471,188
352,141,537,326
413,168,488,243
362,135,540,313
410,156,528,274
505,237,451,183
409,137,539,267
489,236,435,182
436,176,485,225
404,139,529,264
467,210,475,218
438,166,493,221
375,126,556,307
419,153,510,244
514,189,515,190
472,202,483,213
361,112,565,316
483,248,405,170
392,123,548,279
473,184,490,201
471,186,480,195
511,251,414,154
486,175,503,192
365,150,525,310
415,161,523,269
516,255,437,176
387,122,552,287
479,210,471,202
408,148,530,270
421,104,580,263
519,231,459,171
459,183,500,224
413,167,509,263
458,178,498,218
427,207,469,249
441,195,461,215
392,137,548,293
449,203,481,235
524,246,439,161
371,149,521,299
