TQ,FQ,TS,FS
437,191,478,232
348,186,492,330
376,192,464,280
362,172,503,313
459,308,376,225
400,202,486,288
372,185,491,304
377,189,482,294
370,228,433,291
407,243,425,261
441,287,398,244
393,190,469,266
366,200,482,316
400,208,455,263
407,242,462,297
375,175,510,310
343,173,504,334
479,296,357,174
394,179,492,277
374,178,496,300
447,221,445,219
377,188,477,288
380,186,492,298
347,180,495,328
410,206,478,274
392,195,497,300
401,185,489,273
329,143,538,352
420,188,490,258
425,248,436,259
436,227,463,254
410,189,494,273
616,514,162,60
426,275,401,250
423,266,410,253
381,222,434,275
432,274,411,253
398,202,482,286
366,186,499,319
371,225,445,299
