TQ,FQ,TS,FS
570,425,244,99
584,408,270,94
520,396,260,136
546,408,267,129
560,436,248,124
581,421,267,107
44,13,663,632
539,417,254,132
547,407,254,114
552,410,258,116
573,446,239,112
551,430,229,108
556,433,249,126
556,416,247,107
573,473,231,131
587,401,284,98
53,18,659,624
549,410,243,104
548,399,272,123
569,413,261,105
581,410,256,85
564,418,247,101
555,433,245,123
560,421,254,115
569,424,260,115
29,14,678,663
586,410,264,88
561,402,279,120
592,420,258,86
21,14,670,663
577,411,279,113
596,413,270,87
544,429,247,132
577,433,243,99
552,418,258,124
517,413,243,139
587,410,275,98
592,427,257,92
572,423,262,113
548,414,256,122
