TQ,FQ,TS,FS
642,572,97,27
471,298,380,207
401,257,399,255
456,281,394,219
450,286,398,234
443,283,405,245
466,265,411,210
438,277,394,233
199,84,577,462
203,75,593,465
473,272,413,212
466,290,369,193
450,268,414,232
419,255,408,244
236,78,626,468
434,246,439,251
253,99,578,424
223,68,585,430
444,235,436,227
515,315,359,159
486,261,405,180
478,298,367,187
465,270,408,213
423,277,398,252
489,297,387,195
460,260,432,232
444,276,398,230
440,281,400,241
473,263,415,205
460,280,404,224
489,313,377,201
201,77,606,482
444,266,410,232
469,286,390,207
461,314,362,215
499,328,328,157
463,254,431,222
462,263,421,222
247,84,601,438
423,275,395,247
