TQ,FQ,TS,FS
630,547,122,39
625,567,111,53
599,530,126,57
32,8,667,643
31,4,680,653
644,553,135,44
635,544,132,41
620,549,122,51
606,539,122,55
624,545,123,44
646,554,131,39
606,540,119,53
624,555,127,58
616,544,119,47
660,589,115,44
34,6,679,651
26,7,670,651
604,529,124,49
36,7,664,635
638,535,139,36
621,554,112,45
23,10,655,642
640,555,123,38
629,546,129,46
630,559,125,54
634,560,132,58
47,10,664,627
643,536,145,38
652,557,121,26
659,548,136,25
652,553,137,38
26,9,674,657
26,7,669,650
654,559,117,22
626,544,132,50
596,534,122,60
632,560,125,53
50,7,677,634
631,549,136,54
605,538,132,65
