TQ,FQ,TS,FS
26,6,663,643
632,576,102,46
609,545,111,47
21,9,666,654
22,4,680,662
649,570,118,39
630,563,113,46
614,569,102,57
612,546,115,49
628,557,111,40
641,570,115,44
16,2,657,643
626,576,106,56
619,550,113,44
675,601,103,29
627,561,124,58
619,563,114,58
9,8,645,644
630,556,115,41
634,545,129,40
21,7,659,645
9,13,652,656
10,6,672,668
622,565,110,53
635,571,113,49
646,577,115,46
22,10,664,652
642,562,119,39
643,567,111,35
10,6,678,674
22,6,684,668
648,573,110,35
616,575,101,60
20,7,669,656
611,568,108,65
23,6,650,633
6,10,675,679
647,566,118,37
634,557,128,51
616,555,115,54
