TQ,FQ,TS,FS
639,571,98,30
637,587,91,41
614,565,91,42
625,583,92,50
666,584,100,18
650,580,108,38
19,3,673,657
635,570,101,36
626,561,100,35
633,571,97,35
654,590,95,31
622,572,87,37
16,4,678,666
621,564,99,42
669,619,85,35
639,571,114,46
635,582,95,42
609,556,97,44
638,566,105,33
637,563,111,37
634,576,90,32
640,572,93,25
653,586,92,25
11,7,668,664
639,584,100,45
641,584,108,51
17,8,666,657
654,567,114,27
658,584,94,20
662,581,103,22
658,585,105,32
652,584,99,31
18,5,671,658
661,588,88,15
645,568,108,31
613,568,88,43
18,7,678,667
647,583,101,37
643,581,104,42
13,5,665,657
