TQ,FQ,TS,FS
424,185,484,245
411,168,510,267
285,96,560,371
392,145,530,283
366,137,547,318
399,189,499,289
392,150,526,284
425,197,474,246
350,154,507,311
437,161,507,231
425,182,503,260
474,231,428,185
388,146,536,294
379,157,506,284
447,184,520,257
354,141,544,331
437,158,519,240
420,186,467,233
391,145,526,280
501,278,396,173
434,135,531,232
396,163,502,269
398,159,519,280
316,146,529,359
463,177,507,221
443,176,516,249
487,185,489,187
405,152,529,276
319,118,560,359
478,263,421,206
457,171,519,233
404,158,525,279
416,200,476,260
441,193,483,235
364,154,522,312
383,150,506,273
377,140,545,308
400,151,533,284
423,156,529,262
388,164,506,282
