TQ,FQ,TS,FS
585,445,224,84
0,0,678,678
538,440,216,118
539,453,222,136
564,462,222,120
0,0,688,688
584,449,227,92
543,439,232,128
554,455,206,107
558,460,208,110
568,468,217,117
540,443,216,119
574,471,211,108
553,454,209,110
585,489,215,119
555,452,233,130
561,441,236,116
540,441,212,113
535,447,224,136
572,445,229,102
551,447,219,115
7,13,652,658
596,457,221,82
551,437,238,124
570,465,219,114
563,458,234,129
575,457,217,99
552,429,252,129
573,464,214,105
684,677,7,0
585,463,227,105
7,14,669,676
573,478,198,103
580,461,215,96
586,452,224,90
10,16,640,646
13,15,670,672
559,452,232,125
555,476,209,130
6,16,654,664
