TQ,FQ,TS,FS
518,331,338,151
480,336,342,198
450,323,333,206
483,330,345,192
494,343,341,190
506,325,363,182
478,338,338,198
461,324,347,210
460,325,336,201
487,326,342,181
496,352,333,189
497,339,320,162
496,345,337,186
48,13,650,615
493,371,333,211
517,323,362,168
484,336,341,193
491,320,333,162
481,328,343,190
501,326,348,173
498,327,339,168
488,333,332,177
504,329,349,174
476,331,344,199
517,331,353,167
510,351,341,182
507,339,335,167
493,320,361,188
511,340,338,167
499,345,339,185
517,323,367,173
520,354,329,163
503,350,326,173
511,344,332,165
464,337,339,212
465,331,325,191
531,326,359,154
526,350,334,158
513,329,356,172
480,335,335,190
