TQ,FQ,TS,FS
439,155,514,230
380,132,546,298
378,129,527,278
395,162,513,280
450,190,494,234
369,131,557,319
450,170,506,226
410,183,488,261
434,185,476,227
417,184,484,251
437,202,483,248
395,136,523,264
343,117,565,339
387,106,557,276
477,205,499,227
389,143,542,296
441,186,491,236
429,175,478,224
410,152,519,261
461,181,493,213
454,162,504,212
573,335,330,92
539,291,387,139
424,181,494,251
438,200,484,246
359,115,577,333
422,148,526,252
435,184,497,246
401,157,521,277
397,132,552,287
410,160,530,280
436,165,518,247
472,235,441,204
493,233,443,183
465,239,437,211
419,198,458,237
463,183,502,222
369,137,547,315
483,203,482,202
420,183,487,250
