TQ,FQ,TS,FS
489,339,330,180
470,325,353,208
443,345,311,213
502,363,312,173
473,355,329,211
154,62,626,534
494,360,316,182
498,376,295,173
479,348,313,182
531,346,322,137
98,54,631,587
508,383,276,151
511,349,333,171
497,366,297,166
500,378,326,204
477,332,353,208
507,372,305,170
469,331,322,184
497,336,335,174
495,341,333,179
517,344,322,149
505,352,313,160
491,336,342,187
77,52,623,598
485,335,349,199
514,344,348,178
497,370,304,177
500,357,324,181
524,360,318,154
488,339,345,196
529,384,306,161
504,338,345,179
475,361,315,201
505,370,306,171
472,360,316,204
484,369,287,172
516,341,344,169
511,356,328,173
138,56,629,547
109,74,596,561
