TQ,FQ,TS,FS
585,465,204,84
164,43,635,514
547,440,216,109
570,460,215,105
577,466,218,107
180,33,655,508
125,38,638,551
575,473,198,96
571,447,214,90
124,37,631,544
595,487,198,90
158,29,630,501
576,478,204,106
158,35,628,505
164,40,664,540
158,30,655,527
145,42,635,532
158,45,608,495
129,38,633,542
598,465,209,76
582,456,210,84
614,476,189,51
112,37,641,566
578,475,200,97
591,479,205,93
612,471,221,80
611,460,214,63
577,463,218,104
111,31,647,567
148,43,641,536
146,39,651,544
148,42,641,535
158,44,632,518
583,464,212,93
124,48,628,552
564,463,193,92
601,458,227,84
596,476,208,88
571,444,241,114
125,41,629,545
